comment_id,video_id,name_ko,name_en,unit,text,like_count,published_at,text_len,sid
UgxMUkjwG2SuNwhFjuV4AaABAg,ZYSQLv_L26Y,아오쿠모 린,Aokumo Rin,CLICHE,이제 '뇨'의 시대가 온 것 같지 않아?,514,2026-07-27T07:43:42Z,22,112
Ugx-_RvJvFvWHkBYTkR4AaABAg,UoeqQ79OhJk,하나코 나나,Hanako Nana,CLICHE,아 진짜 하나하나 다 귀엽잖아 ㅋㅋ,513,2026-07-11T04:01:58Z,19,113
UgwildwyZPSE_2xOrPF4AaABAg,nsV1HkZS5VI,강지,Kangji,STELLIVE,"둘이 이쁜 사랑 하세요~~
근데 둘이 귀엽넼ㅋㅋㅋ",510,2026-07-20T07:27:03Z,27,114
UgwksQN1exrA1D29L4J4AaABAg,5YakLR9sQfw,유즈하 리코,Yuzuha Riko,CLICHE,용사랑 특수요원이 조용히 해라랑 니나 해라 한마디에 울면 어떡해 ㅋㅋㅋㅋㅋ,490,2026-07-08T07:39:19Z,41,115
UgypyY-z9lx-09jMCxB4AaABAg,yqkYpiIwYl0,아라하시 타비,Arahashi Tabi,UNIVERSE,그러니까 이 쇼츠가 맨발 비키니 타비 신의상 예고란 말이죠? 흐흐흐,489,2026-07-04T03:33:18Z,37,116
UgyXctNEqSyknWvm1qd4AaABAg,jMPJW2JNc9M,네네코 마시로,Neneko Mashiro,UNIVERSE,그냥 점프하는건데 왤케 귀여운거냐 맛쉬로,488,2026-06-01T06:27:02Z,22,117
UgwzDdX4NNT5blfSXbt4AaABAg,D9OEykMduEU,아카네 리제,Akane Lize,UNIVERSE,리제는 직접 녹음했네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,476,2026-07-11T06:20:05Z,24,118
Ugx0PMLw8bKZr3zIlQ14AaABAg,GiaDQPVBDsM,아야츠노 유니,Ayatsuno Yuni,EVERYS,안녕하세요 스트리머 무르무르푸르푸르님,474,2026-07-24T09:50:55Z,20,119
UgwPOF4oJiVSDdfuaY14AaABAg,IVDQWVfrKwA,사키하네 후야,Sakihane Huya,EVERYS,"강아가 아르르르르르
후아가 아르르르르르",469,2026-06-30T22:55:53Z,21,120
Ugywbv4n55DO8azBgjl4AaABAg,39_zaFVluAw,아라하시 타비,Arahashi Tabi,UNIVERSE,커버 공개하면서 5시에서 개신나가지고 따라 부르면서 몸 이리저리 흔들고 뛰는거 진짜 개쳐귀여웠음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,466,2026-06-20T11:06:59Z,64,121
UgwxmHtP2cw0d6uJgeZ4AaABAg,P_oxx3_VpIY,유즈하 리코,Yuzuha Riko,CLICHE,마왕이 설레서 심장마비로 죽은게 맞다 ㄹㅇ,465,2026-07-24T09:07:25Z,23,122
UgwYeSOaqC4iimTV8kx4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,"중간에 감사합니다는 뭐냐 대체 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 

히나야 쟤 말고 나한테.",464,2026-07-15T06:27:30Z,43,123
UgzY1PJjRQL3DHTuFoh4AaABAg,FFe9FMdemO8,시라유키 히나,Shirayuki Hina,UNIVERSE,히나가 상상한 자신의 춤의 모습과 현실....,460,2026-06-16T05:04:48Z,25,124
UgwW1nKepgVJNLk2Wkt4AaABAg,UoeqQ79OhJk,하나코 나나,Hanako Nana,CLICHE,저 네모가 도마가 아니었다고?,459,2026-07-11T05:45:21Z,16,125
UgzO8qV_enGMOfNXo1Z4AaABAg,aUVF5Tw9lz4,하나코 나나,Hanako Nana,CLICHE,진짜 비명 하나가 앞에 이야기를 순간적으로 잊게 하네 ㅋㅋㅋ,456,2026-07-08T08:34:11Z,33,126
UgxK-1t_pUAdVdCwGuB4AaABAg,xKYey53VI1U,시라유키 히나,Shirayuki Hina,UNIVERSE,"히나양......................
아직도 생각나는게 서버하면서
뭐 대화나감? 전쟁나감? << 이 말이 너무 웃겼음😂😂",455,2026-07-12T05:41:17Z,72,127
UgxOtZqsxuP2Dgih9qR4AaABAg,bHeNo0qY2iI,하나코 나나,Hanako Nana,CLICHE,보라가 뒤집어져서 드릴 끼리 합체하는줄 ㅋㅋㅋㅋ,454,2026-06-29T08:23:43Z,26,128
Ugx2FGFAr7UtRRmYQ9J4AaABAg,wO7pHjlBdz4,텐코 시부키,Tenko Shibuki,CLICHE,오늘만큼은 빨간짱돌이 아니라 대 리 제,447,2026-07-24T08:13:56Z,21,129
UgxvGx_ndGiAVizn7154AaABAg,nsZmnwC9ukE,텐코 시부키,Tenko Shibuki,CLICHE,_신사에서 누가 돌아왔게~?_ 🍓,447,2026-07-25T09:20:07Z,18,130
UgxM-BlckSyQLvnhfel4AaABAg,VITNdv2ZywY,사키하네 후야,Sakihane Huya,EVERYS,"누군가 후야가 청초가 아니라고 한들, 바쿠에게는 영원한 청초로 남을것이니...
생일 축하합니다!💜🎂🎉",446,2026-07-07T11:37:57Z,56,131
UgwdIEMpyHK0jjkDJPV4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,절대아기셔서 도망가실때도 예술적이네요!,445,2026-07-21T22:04:26Z,21,132
Ugw2MJZ2A0n1tlnzmap4AaABAg,D9OEykMduEU,아카네 리제,Akane Lize,UNIVERSE,리제야 날씨가 미쳐 날뛰는구나,444,2026-07-11T05:34:15Z,16,133
UgxYzKJCIV1W7dSX5NR4AaABAg,y1nUYj_D1Es,아오쿠모 린,Aokumo Rin,CLICHE,"여러분 그거 아시나요
1. 린 앞머리에 구름이 아니라 새가 붙어있습니다
2. 첫,마지막 장면에 티켓에 날짜는 최초 공개 날 입니다
3. 1:31, 3:51 초에 베개로 사용되는 쿠리미는 도움을 요청하고 있습니다
4. 2:00 초에 쿠리미가 보고 있는 영상은 (아마도?) 3D 대뷔(보니까 이게 더 비슷한듯?) 영상인 것 같네요
5.티켓 하단에 숫자는 린의 생일 입니다(20260503)
6. 하이라이트 파트 뮤비에 나오는 나뭇잎의 개수는 215개입니다(?)(직접 세봄)
7. 티켓에 QR코드를 찍으면 아오쿠모 린 채널이 나옵니다",443,2026-06-28T08:56:36Z,295,134
